server,hour,weekday,cpu,stopped
Server-4,21,1,11.993351977080916,1
Server-1,22,1,8.6508871901753,0
Server-2,22,1,14.576608797789895,1
Server-3,22,1,10.498418539438463,1
Server-4,22,1,9.630932383840328,1
Server-1,23,1,11.098931769703288,0
Server-2,23,1,19.013829703159942,1
Server-3,23,1,9.97388534335784,1
Server-4,23,1,29.722206600913566,1
Server-1,0,2,11.92551956794317,1
Server-2,0,2,16.947288718001523,0
Server-3,0,2,10.87795868466267,1
Server-4,0,2,8.292386643380427,1
Server-1,1,2,5.361252793582079,1
Server-2,1,2,27.26813479214009,0
Server-3,1,2,13.480502980803855,1
Server-4,1,2,26.663894276389815,0
Server-1,2,2,3.6072243342478,1
Server-2,2,2,4.797033789294368,1
Server-3,2,2,4.985788406894987,1
Server-4,2,2,2.7200665538530777,1
Server-1,3,2,4.474455747973317,1
Server-2,3,2,3.2939740060328964,1
Server-3,3,2,1.8869613187344392,1
Server-4,3,2,4.197840284415837,1
Server-1,4,2,2.5851079562189967,1
Server-2,4,2,2.301665238339007,1
Server-3,4,2,2.4845531985675318,1
Server-4,4,2,3.1674233696238,1
Server-1,5,2,9.841799423910366,1
Server-2,5,2,7.334917417240106,1
Server-3,5,2,26.137465442799986,1
Server-4,5,2,17.38220674976081,1
Server-1,6,2,20.133543225807312,1
Server-2,6,2,13.833716707805653,1
Server-3,6,2,12.70629382130032,0
Server-4,6,2,24.981036901412217,0
Server-1,7,2,22.467975983045008,1
Server-2,7,2,7.017546732882691,1
Server-3,7,2,6.848232318749721,1
Server-4,7,2,17.752244666222722,0
Server-1,8,2,6.614913254030981,1
Server-2,8,2,22.363610108583043,1
Server-3,8,2,19.023555371825047,0
Server-4,8,2,17.7947824443797,1
Server-1,9,2,65.19531267149375,0
Server-2,9,2,49.15595919310793,0
Server-3,9,2,87.4838799195976,0
Server-4,9,2,43.600141976995374,0
Server-1,10,2,70.83310496963611,0
Server-2,10,2,48.923919471285316,0
Server-3,10,2,43.93383851032675,0
Server-4,10,2,78.87715762275371,0
Server-1,11,2,44.71219825966399,0
Server-2,11,2,44.729921531172536,0
Server-3,11,2,64.62654576640935,0
Server-4,11,2,62.68652976971224,0
Server-1,12,2,49.15339660406737,0
Server-2,12,2,61.29273833642204,0
Server-3,12,2,63.532618068157866,0
Server-4,12,2,42.744050374828554,0
Server-1,13,2,44.03122916156547,0
Server-2,13,2,49.86408748111446,0
Server-3,13,2,41.19085561749415,0
Server-4,13,2,40.19921157446803,0
Server-1,14,2,55.30541956525437,0
Server-2,14,2,81.67874110591426,0
Server-3,14,2,54.477848129428,0
Server-4,14,2,57.678410241331974,0
Server-1,15,2,57.01182364965633,0
Server-2,15,2,74.07288999627804,0
Server-3,15,2,82.35580450555672,0
Server-4,15,2,56.844146674718615,0
Server-1,16,2,47.85228693325263,0
Server-2,16,2,66.9377859663966,0
Server-3,16,2,87.8240777484939,0
Server-4,16,2,81.88616809544898,0
Server-1,17,2,40.38934879075951,0
Server-2,17,2,64.03614568667015,0
Server-3,17,2,47.20680460088045,0
Server-4,17,2,69.25874086881953,0
Server-1,18,2,40.63028022839082,0
Server-2,18,2,87.12809977953944,0
Server-3,18,2,66.97619233122944,0
Server-4,18,2,62.984040908501555,0
Server-1,19,2,14.87892572089002,1
Server-2,19,2,15.151818658445164,1
Server-3,19,2,13.502519120139631,1
Server-4,19,2,29.90049287176378,1
Server-1,20,2,16.688061977691966,0
Server-2,20,2,9.487614983360285,1
Server-3,20,2,7.643929531113626,1
Server-4,20,2,16.832436559276477,0
Server-1,21,2,26.127290271143114,0
Server-2,21,2,10.275458789777765,1
Server-3,21,2,7.628427694002147,0
Server-4,21,2,29.577285916521316,0
Server-1,22,2,23.566123064680383,0
Server-2,22,2,28.413843128936932,0
Server-3,22,2,24.957398264334035,1
Server-4,22,2,20.934924270272006,0
Server-1,23,2,16.70521212592911,0
Server-2,23,2,23.440543859485658,0
Server-3,23,2,24.109930592668995,1
Server-4,23,2,23.473199905449704,1
Server-1,0,3,15.24952148449176,0
Server-2,0,3,5.026605399798433,0
Server-3,0,3,9.943892736521574,0
Server-4,0,3,22.960035093189692,0
Server-1,1,3,15.643460648924554,0
Server-2,1,3,27.194465804543427,1
Server-3,1,3,10.160006265038763,0
Server-4,1,3,27.23379665789316,1
Server-1,2,3,4.4113435035970205,1
Server-2,2,3,2.3049356814661666,1
Server-3,2,3,2.709045682255403,1
Server-4,2,3,3.2275879382778907,1
Server-1,3,3,3.6489548707488266,1
Server-2,3,3,4.2230647001222525,1
Server-3,3,3,1.518314948219535,1
Server-4,3,3,4.6004028907944585,1
Server-1,4,3,4.815524463709721,1
Server-2,4,3,3.0922551381562746,1
Server-3,4,3,2.67488184651028,1
Server-4,4,3,4.9156070655620585,1
Server-1,5,3,9.279154900333193,1
Server-2,5,3,13.005428666407171,0
Server-3,5,3,7.50220449778887,1
Server-4,5,3,20.350337321455292,1
Server-1,6,3,24.49159046259586,0
Server-2,6,3,18.798733240196768,1
Server-3,6,3,8.00195945497856,0
Server-4,6,3,5.142619377567069,0
Server-1,7,3,15.478294163318097,0
Server-2,7,3,11.615176319401176,0
Server-3,7,3,5.211547772530291,1
Server-4,7,3,26.127788984787188,1
Server-1,8,3,15.793361805998488,1
Server-2,8,3,22.583833146561,0
Server-3,8,3,9.644956352893914,1
Server-4,8,3,22.512307442143072,1
Server-1,9,3,52.930979623802905,0
Server-2,9,3,74.76859339276955,0
Server-3,9,3,40.685924052660866,0
Server-4,9,3,67.9178268572685,0
Server-1,10,3,86.0090904115165,0
Server-2,10,3,56.89949739423379,0
Server-3,10,3,67.37197351731592,0
Server-4,10,3,49.043915780781376,0
Server-1,11,3,70.6249657892862,0
Server-2,11,3,40.16793241123068,0
Server-3,11,3,41.567208415808466,0
Server-4,11,3,73.33911607943708,0
Server-1,12,3,77.43712583601791,0
Server-2,12,3,67.08536354552055,0
Server-3,12,3,51.57688538080277,0
Server-4,12,3,72.78495825961633,0
Server-1,13,3,84.97696394779402,0
Server-2,13,3,68.57977564326612,0
Server-3,13,3,61.19179028420188,0
Server-4,13,3,57.15421723739085,0
Server-1,14,3,45.91280590487482,0
Server-2,14,3,42.08855755399373,0
Server-3,14,3,67.8470561313757,0
Server-4,14,3,71.26739752761037,0
Server-1,15,3,54.11113255550788,0
Server-2,15,3,43.690731272797386,0
Server-3,15,3,61.30940782764935,0
Server-4,15,3,45.4335446357151,0
Server-1,16,3,89.99309023717711,0
Server-2,16,3,56.30949815915773,0
Server-3,16,3,45.14829834467685,0
Server-4,16,3,67.96112410098445,0
Server-1,17,3,65.95621488075277,0
Server-2,17,3,62.456988512959,0
Server-3,17,3,40.58478003735058,0
Server-4,17,3,75.0077632352997,0
Server-1,18,3,78.4576863769677,0
Server-2,18,3,42.863353907235755,0
Server-3,18,3,82.69287772683029,0
Server-4,18,3,56.90170718104671,0
Server-1,19,3,9.093330423258651,0
Server-2,19,3,11.20860108070896,0
Server-3,19,3,28.170696188807792,1
Server-4,19,3,28.758765612232274,0
Server-1,20,3,13.110815231565757,0
Server-2,20,3,21.453490943665223,1
Server-3,20,3,15.664196228259268,0
Server-4,20,3,21.859668850043988,1
Server-1,21,3,11.160599057922683,0
Server-2,21,3,5.3714450288961055,1
Server-3,21,3,22.25671046216044,0
Server-4,21,3,19.17796229505401,1
Server-1,22,3,29.00121196986134,0
Server-2,22,3,21.83523464380051,0
Server-3,22,3,28.36352505269012,0
Server-4,22,3,17.195447278734516,0
Server-1,23,3,26.844880807102285,1
Server-2,23,3,14.277483379681748,0
Server-3,23,3,9.24967867366167,1
Server-4,23,3,23.791854920924262,1
Server-1,0,4,16.15687636704381,0
Server-2,0,4,15.72928075966366,1
Server-3,0,4,15.500509060003163,1
Server-4,0,4,20.20613688379317,1
Server-1,1,4,14.821159966051033,0
Server-2,1,4,16.930283290582402,0
Server-3,1,4,16.722771435701333,0
Server-4,1,4,6.163758839106524,1
Server-1,2,4,2.4926603859861123,1
Server-2,2,4,4.214016908023196,1
Server-3,2,4,3.098433023679093,1
Server-4,2,4,2.571465296507008,1
Server-1,3,4,4.831953791504098,1
Server-2,3,4,1.2071064643182665,1
Server-3,3,4,1.9764955325488525,1
Server-4,3,4,4.9220916092787075,1
Server-1,4,4,3.465839701472974,1
Server-2,4,4,1.5154469162935582,1
Server-3,4,4,3.804001186555985,1
Server-4,4,4,2.5879304211176506,1
Server-1,5,4,12.859886204293094,1
Server-2,5,4,13.86632973604027,1
Server-3,5,4,17.852557281713622,0
Server-4,5,4,17.18734103947415,0
Server-1,6,4,24.144601892165813,0
Server-2,6,4,19.314315093126012,0
Server-3,6,4,21.533405398041,0
Server-4,6,4,18.135731328067216,0
Server-1,7,4,8.293994410921766,1
Server-2,7,4,6.853262870792966,1
Server-3,7,4,11.491738096245331,0
Server-4,7,4,9.795937270719458,1
Server-1,8,4,28.913035959555586,0
Server-2,8,4,29.530709360004234,1
Server-3,8,4,14.829776024938683,0
Server-4,8,4,23.66103043833891,1
Server-1,9,4,84.72492254992405,0
Server-2,9,4,40.48735118179581,0
Server-3,9,4,88.79291708348839,0
Server-4,9,4,47.25638328539156,0
Server-1,10,4,88.6296783227362,0
Server-2,10,4,70.39180470373512,0
Server-3,10,4,89.02671250920125,0
Server-4,10,4,85.69385807553803,0
Server-1,11,4,42.968308099028825,0
Server-2,11,4,79.52502582734567,0
Server-3,11,4,49.2215452736428,0
Server-4,11,4,42.05090943070963,0
Server-1,12,4,66.13326126654155,0
Server-2,12,4,50.66701693677317,0
Server-3,12,4,50.938129935628695,0
Server-4,12,4,64.95193600639124,0
Server-1,13,4,70.59277280658733,0
Server-2,13,4,67.49725367833409,0
Server-3,13,4,76.05747453695658,0
Server-4,13,4,59.42412220569085,0
Server-1,14,4,85.8545337821235,0
Server-2,14,4,72.08101855464106,0
Server-3,14,4,67.98469001447646,0
Server-4,14,4,44.38613575290752,0
Server-1,15,4,68.34954889069445,0
Server-2,15,4,40.03071844605051,0
Server-3,15,4,71.95748586199663,0
Server-4,15,4,43.12237419093957,0
Server-1,16,4,46.984519046803975,0
Server-2,16,4,64.07942502360528,0
Server-3,16,4,58.09338047536343,0
Server-4,16,4,59.997867346929766,0
Server-1,17,4,84.11783295864322,0
Server-2,17,4,64.3895894381169,0
Server-3,17,4,56.30057415177417,0
Server-4,17,4,80.25490579351477,0
Server-1,18,4,70.3085799147517,0
Server-2,18,4,56.368395824796224,0
Server-3,18,4,49.15224202351849,0
Server-4,18,4,71.28363940887313,0
Server-1,19,4,7.252526145688338,0
Server-2,19,4,20.11141607793887,0
Server-3,19,4,7.262585475105105,1
Server-4,19,4,7.001766862033144,1
Server-1,20,4,29.36633062673762,1
Server-2,20,4,12.324783455844976,0
Server-3,20,4,22.87354500156114,0
Server-4,20,4,6.801826683750813,1
Server-1,21,4,10.401508159573215,1
Server-2,21,4,21.079862120000303,1
Server-3,21,4,11.71478774047382,1
Server-4,21,4,22.38134068723289,1
Server-1,22,4,18.9765195096614,1
Server-2,22,4,16.958301244844428,1
Server-3,22,4,11.86104103115608,0
Server-4,22,4,19.425584854620382,1
Server-1,23,4,23.778265256985698,1
Server-2,23,4,5.863806744015175,0
Server-3,23,4,8.047692561320675,0
Server-4,23,4,11.00035254386268,1
Server-1,0,5,26.207316555871024,1
Server-2,0,5,23.646035123898265,0
Server-3,0,5,15.949741940104222,1
Server-4,0,5,10.281158816924597,1
Server-1,1,5,7.305997378336971,0
Server-2,1,5,28.9344598227547,1
Server-3,1,5,26.318152841224553,1
Server-4,1,5,16.250429613951706,1
Server-1,2,5,1.4120922970476255,1
Server-2,2,5,2.290198745104702,1
Server-3,2,5,2.851722737094254,1
Server-4,2,5,3.869211852028317,1
Server-1,3,5,1.688115565936009,1
Server-2,3,5,3.6670115183693754,1
Server-3,3,5,4.114848238041739,1
Server-4,3,5,4.242158381113128,1
Server-1,4,5,3.0024632865714787,1
Server-2,4,5,1.0217575992375951,1
Server-3,4,5,4.031055879163115,1
Server-4,4,5,3.321166900119196,1
Server-1,5,5,7.986579768663145,0
Server-2,5,5,20.01383954812686,1
Server-3,5,5,7.849573811005488,0
Server-4,5,5,15.385221197694335,0
Server-1,6,5,19.000216674110106,1
Server-2,6,5,14.79000185892826,0
Server-3,6,5,23.170192901840473,1
Server-4,6,5,17.599576916450637,0
Server-1,7,5,17.06876518091861,1
Server-2,7,5,5.648258709884542,0
Server-3,7,5,7.8035957718123115,0
Server-4,7,5,22.314706159600153,1
Server-1,8,5,27.826040953826183,1
Server-2,8,5,23.07743573000753,1
Server-3,8,5,11.677550193846635,0
Server-4,8,5,8.094722800438888,0
Server-1,9,5,40.16444138336571,0
Server-2,9,5,66.7327270358342,0
Server-3,9,5,89.38270584027252,0
Server-4,9,5,71.67405518845769,0
Server-1,10,5,79.01713984084104,0
Server-2,10,5,62.335462640718475,0
Server-3,10,5,72.39020549333218,0
Server-4,10,5,40.06886317609686,0
Server-1,11,5,42.96221361313687,0
Server-2,11,5,47.989836410888174,0
Server-3,11,5,62.0594680751344,0
Server-4,11,5,61.86940486209497,0
Server-1,12,5,86.90048150828613,0
Server-2,12,5,79.73429203017744,0
Server-3,12,5,49.0469905480095,0
Server-4,12,5,62.5125284558024,0
Server-1,13,5,71.75553132840665,0
Server-2,13,5,43.462332281016806,0
Server-3,13,5,57.889630684373174,0
Server-4,13,5,50.075908867573844,0
Server-1,14,5,83.51945710912305,0
Server-2,14,5,42.972818134375494,0
Server-3,14,5,85.34408895252515,0
Server-4,14,5,74.41658356980736,0
Server-1,15,5,68.94404797619389,0
Server-2,15,5,47.52342276137202,0
Server-3,15,5,81.19086994810999,0
Server-4,15,5,67.58315040100464,0
Server-1,16,5,78.58120083506797,0
Server-2,16,5,83.52325611411854,0
Server-3,16,5,80.75433768721486,0
Server-4,16,5,78.65201661790422,0
Server-1,17,5,58.590362202698564,0
Server-2,17,5,83.04649508690628,0
Server-3,17,5,75.94675750998104,0
Server-4,17,5,42.43952342773196,0
Server-1,18,5,49.781649057122856,0
Server-2,18,5,88.12546747521573,0
Server-3,18,5,74.05059202081912,0
Server-4,18,5,86.89870539810258,0
Server-1,19,5,16.57245264472173,0
Server-2,19,5,29.123779385762536,1
Server-3,19,5,11.693521326609535,1
Server-4,19,5,21.84710611822243,1
Server-1,20,5,9.058423169764078,1
Server-2,20,5,23.856836272786524,1
Server-3,20,5,7.682993805578571,0
Server-4,20,5,28.01016330324133,0
Server-1,21,5,14.86280298840572,0
Server-2,21,5,10.66010757630631,0
Server-3,21,5,12.399697924906896,1
Server-4,21,5,15.195363322877068,1
Server-1,22,5,20.272797110430368,0
Server-2,22,5,26.1207337453999,0
Server-3,22,5,28.236001825076084,1
Server-4,22,5,17.247456646395463,1
Server-1,23,5,9.220121009016475,0
Server-2,23,5,19.45607099465936,0
Server-3,23,5,29.517166408672193,1
Server-4,23,5,26.64727384083993,0
Server-1,0,6,9.108458216954494,1
Server-2,0,6,26.066666898080786,0
Server-3,0,6,23.567518479422624,0
Server-4,0,6,28.708002468113357,1
Server-1,1,6,6.524418454301587,1
Server-2,1,6,12.612205539950128,0
Server-3,1,6,24.94377022807436,1
Server-4,1,6,17.894516529378883,1
Server-1,2,6,2.63989231853858,1
Server-2,2,6,4.33702100427776,1
Server-3,2,6,2.3073034114821467,1
Server-4,2,6,4.4825649741673415,1
Server-1,3,6,1.1957914550850877,1
Server-2,3,6,1.5322806327345582,1
Server-3,3,6,4.586481813498047,1
Server-4,3,6,1.6847212230339026,1
Server-1,4,6,1.0900091220185018,1
Server-2,4,6,1.573012946134635,1
Server-3,4,6,2.4819410741832515,1
Server-4,4,6,4.863938523164446,1
Server-1,5,6,19.467814805615077,0
Server-2,5,6,5.280604358508199,1
Server-3,5,6,13.656953432163467,1
Server-4,5,6,6.546168309371648,0
Server-1,6,6,17.023776339646894,0
Server-2,6,6,19.450482259055747,1
Server-3,6,6,21.78667683566321,1
Server-4,6,6,25.11684142057149,1
Server-1,7,6,20.730717851387762,0
Server-2,7,6,7.161378334799327,0
Server-3,7,6,11.62693093279723,0
Server-4,7,6,21.958969041202227,0
Server-1,8,6,20.82639033182849,0
Server-2,8,6,9.253255181338828,1
Server-3,8,6,17.178789331415814,0
Server-4,8,6,14.305773383372124,1
Server-1,9,6,85.07154750645887,0
Server-2,9,6,61.596920150522294,0
Server-3,9,6,80.3177304566724,0
Server-4,9,6,80.94789552228106,0
Server-1,10,6,80.93829167480041,0
Server-2,10,6,56.13626573379498,0
Server-3,10,6,40.46025447947774,0
Server-4,10,6,74.30874753803273,0
Server-1,11,6,41.816877957575244,0
Server-2,11,6,72.44225114029305,0
Server-3,11,6,54.461390473098376,0
Server-4,11,6,80.16004273313834,0
Server-1,12,6,89.83946131307471,0
Server-2,12,6,42.36590415729392,0
Server-3,12,6,86.94631187394177,0
Server-4,12,6,46.982436676502815,0
Server-1,13,6,75.81615677547482,0
Server-2,13,6,52.77460180119479,0
Server-3,13,6,88.12773753342309,0
Server-4,13,6,73.84611033190163,0
Server-1,14,6,89.73431749466506,0
Server-2,14,6,44.41737794367707,0
Server-3,14,6,42.55103848508923,0
Server-4,14,6,69.53912527345705,0
Server-1,15,6,77.28199247658065,0
Server-2,15,6,78.82514026922551,0
Server-3,15,6,85.93542872329809,0
Server-4,15,6,84.31061150866165,0
Server-1,16,6,78.963312819697,0
Server-2,16,6,46.06616974715575,0
Server-3,16,6,40.41844401240925,0
Server-4,16,6,77.46378971283417,0
Server-1,17,6,66.13094691172327,0
Server-2,17,6,64.30815688017077,0
Server-3,17,6,70.49628549518602,0
Server-4,17,6,60.426386399929214,0
Server-1,18,6,89.33979309052036,0
Server-2,18,6,41.26763090820405,0
Server-3,18,6,82.34793992114567,0
Server-4,18,6,78.79017171024844,0
Server-1,19,6,21.591135828757373,1
Server-2,19,6,25.185811273965104,0
Server-3,19,6,28.494744723770353,0
Server-4,19,6,18.755591882540926,1
Server-1,20,6,24.7633282485752,1
Server-2,20,6,22.004774654558535,1
Server-3,20,6,13.144558645369143,0
Server-4,20,6,15.41586014009889,0
Server-1,21,6,24.2027455520744,1
Server-2,21,6,22.324924989953328,0
Server-3,21,6,16.919700126528184,0
Server-4,21,6,15.833601867024296,0
Server-1,22,6,24.310735895266273,0
Server-2,22,6,13.802633913372068,0
Server-3,22,6,12.862329262989546,1
Server-4,22,6,24.93359596649347,1
Server-1,23,6,7.135350010344286,0
Server-2,23,6,26.781105585883076,1
Server-3,23,6,9.075333595881563,1
Server-4,23,6,11.786964555319916,1
Server-1,0,0,18.73126393540384,0
Server-2,0,0,16.898274559655132,0
Server-3,0,0,18.51916035645187,0
Server-4,0,0,6.578630591449559,0
Server-1,1,0,27.1740923961509,0
Server-2,1,0,26.281093007607588,0
Server-3,1,0,10.130351846568495,1
Server-4,1,0,16.293671938299347,0
Server-1,2,0,1.9823919206663225,1
Server-2,2,0,2.4650093404945768,1
Server-3,2,0,2.446938529437095,1
Server-4,2,0,2.821028829719524,1
Server-1,3,0,2.8089777470227832,1
Server-2,3,0,1.295125420115204,1
Server-3,3,0,2.4214897794475556,1
Server-4,3,0,2.9866463300598443,1
Server-1,4,0,4.608590766772066,1
Server-2,4,0,2.9745387442738047,1
Server-3,4,0,2.862251493782578,1
Server-4,4,0,4.107269298850525,1
Server-1,5,0,6.802741948119338,0
Server-2,5,0,14.082542303001869,0
Server-3,5,0,8.415024166053593,0
Server-4,5,0,24.415305780662013,1
Server-1,6,0,26.561302986215708,0
Server-2,6,0,12.515720795346763,1
Server-3,6,0,7.73889728798507,0
Server-4,6,0,10.739259315085238,1
Server-1,7,0,11.958010642628619,0
Server-2,7,0,22.68681732742762,1
Server-3,7,0,17.92753374413316,0
Server-4,7,0,27.678900118009988,0
Server-1,8,0,15.121973700570521,1
Server-2,8,0,10.45178221991037,0
Server-3,8,0,24.01495212445595,0
Server-4,8,0,15.439128101652322,0
Server-1,9,0,60.99172511218799,0
Server-2,9,0,55.741873181015016,0
Server-3,9,0,79.49104555776242,0
Server-4,9,0,63.561529797082,0
Server-1,10,0,53.44410138149242,0
Server-2,10,0,78.65801224414506,0
Server-3,10,0,46.79135638319911,0
Server-4,10,0,58.00264784654891,0
Server-1,11,0,61.37526294841423,0
Server-2,11,0,48.38996097083521,0
Server-3,11,0,57.16985352611367,0
Server-4,11,0,43.97540189878894,0
Server-1,12,0,59.71373452097431,0
Server-2,12,0,87.86598975713957,0
Server-3,12,0,78.26293085605971,0
Server-4,12,0,72.60411387941073,0
Server-1,13,0,65.36505113698294,0
Server-2,13,0,74.56254737699369,0
Server-3,13,0,62.80772647579322,0
Server-4,13,0,62.48735211570293,0
Server-1,14,0,42.62532041379933,0
Server-2,14,0,77.97236411799717,0
Server-3,14,0,58.26346207477447,0
Server-4,14,0,70.71854663182756,0
Server-1,15,0,57.99834126235297,0
Server-2,15,0,46.76313603782653,0
Server-3,15,0,84.71563426679087,0
Server-4,15,0,53.272136941186545,0
Server-1,16,0,85.88988308347157,0
Server-2,16,0,62.68027100918849,0
Server-3,16,0,53.25753117699085,0
Server-4,16,0,77.91419055163246,0
Server-1,17,0,61.57497275978162,0
Server-2,17,0,42.73578955461939,0
Server-3,17,0,41.15533097439588,0
Server-4,17,0,42.64370945678152,0
Server-1,18,0,54.198462658055576,0
Server-2,18,0,45.18041786268897,0
Server-3,18,0,46.989787136847546,0
Server-4,18,0,50.537118262762455,0
Server-1,19,0,5.416868760952088,0
Server-2,19,0,25.15247270788085,1
Server-3,19,0,26.052314092361247,0
Server-4,19,0,14.079675938366746,0
Server-1,20,0,18.71351735034672,0
Server-2,20,0,8.146544994126426,0
Server-3,20,0,25.72200045712187,1
Server-4,20,0,8.592470750121635,0
Server-1,21,0,10.258839730687274,0
Server-2,21,0,23.6764516020252,0
Server-3,21,0,17.378651884769578,0
Server-4,21,0,6.6976538493075095,1
Server-1,22,0,25.134725999174986,1
Server-2,22,0,17.48409247508311,1
Server-3,22,0,24.502623237253427,1
Server-4,22,0,8.833353676362897,0
Server-1,23,0,8.702807222601542,0
Server-2,23,0,9.170725934906022,0
Server-3,23,0,15.205844929434535,1
Server-4,23,0,21.07743762237292,0
Server-1,0,1,24.092180384071106,0
Server-2,0,1,12.425127539083054,1
Server-3,0,1,7.6334647286793,0
Server-4,0,1,29.51455785565656,1
Server-1,1,1,9.801058887925745,1
Server-2,1,1,6.821866020291385,0
Server-3,1,1,18.390330369332986,1
Server-4,1,1,25.433224432554773,1
Server-1,2,1,3.9555326745797412,1
Server-2,2,1,3.2117248255927464,1
Server-3,2,1,3.7876027321211745,1
Server-4,2,1,3.780968453178082,1
Server-1,3,1,4.151011079540765,1
Server-2,3,1,2.0842696459866885,1
Server-3,3,1,1.977391327034601,1
Server-4,3,1,1.280967168809287,1
Server-1,4,1,4.262626028397901,1
Server-2,4,1,1.3977354106235302,1
Server-3,4,1,1.307377030988751,1
Server-4,4,1,4.281920267312133,1
Server-1,5,1,25.482000664296184,0
Server-2,5,1,11.07037448275983,1
Server-3,5,1,16.51699358997815,1
Server-4,5,1,29.424870030977356,0
Server-1,6,1,9.790407857115547,0
Server-2,6,1,13.141012732708974,1
Server-3,6,1,26.57264676298224,0
Server-4,6,1,24.2811483988888,0
Server-1,7,1,5.3862377811872655,0
Server-2,7,1,17.678313094861682,1
Server-3,7,1,7.647641658027103,0
Server-4,7,1,21.179260211435704,0
Server-1,8,1,26.829479950903053,0
Server-2,8,1,6.696638975323533,1
Server-3,8,1,20.600301751758373,1
Server-4,8,1,27.81654978143388,0
Server-1,9,1,89.36193529829706,0
Server-2,9,1,83.09335879318624,0
Server-3,9,1,83.30987808285789,0
Server-4,9,1,56.228778381384295,0
Server-1,10,1,44.767422028306704,0
Server-2,10,1,64.50001163246245,0
Server-3,10,1,65.85970320510374,0
Server-4,10,1,41.89648033848579,0
Server-1,11,1,44.60103378794174,0
Server-2,11,1,81.40992922066391,0
Server-3,11,1,47.129504288218726,0
Server-4,11,1,47.57666592506514,0
Server-1,12,1,88.0335434120955,0
Server-2,12,1,44.267911175452866,0
Server-3,12,1,60.61156564963353,0
Server-4,12,1,81.51411539708032,0
Server-1,13,1,60.91169028591959,0
Server-2,13,1,43.484573824718524,0
Server-3,13,1,50.71907594229855,0
Server-4,13,1,86.48180833402105,0
Server-1,14,1,64.22061001506,0
Server-2,14,1,87.70865586578265,0
Server-3,14,1,57.5347813244827,0
Server-4,14,1,43.139642456313666,0
Server-1,15,1,60.24025529635618,0
Server-2,15,1,53.89923786992819,0
Server-3,15,1,40.18423783403671,0
Server-4,15,1,89.24652516539601,0
Server-1,16,1,75.85510374215369,0
Server-2,16,1,56.03748852512058,0
Server-3,16,1,82.99792412183405,0
Server-4,16,1,89.65356638398313,0
Server-1,17,1,89.44344328224906,0
Server-2,17,1,63.05280160692413,0
Server-3,17,1,81.30667263236558,0
Server-4,17,1,75.95978763375341,0
Server-1,18,1,55.48130904546587,0
Server-2,18,1,48.18236262285309,0
Server-3,18,1,51.23578296477865,0
Server-4,18,1,79.49305685380838,0
Server-1,19,1,11.696770960259446,1
Server-2,19,1,15.249998246607797,1
Server-3,19,1,9.967869538869156,1
Server-4,19,1,5.34365409767281,1
Server-1,20,1,19.50544567410086,1
Server-2,20,1,6.797588447931355,0
Server-3,20,1,12.28655940887397,1
Server-4,20,1,27.915197604482973,0
Server-1,21,1,29.570649196641988,1
Server-2,21,1,27.378499300611768,0
Server-3,21,1,16.470537039798117,1
Server-4,21,1,19.24257065272417,1
Server-1,22,1,24.332749154289726,1
Server-2,22,1,28.532747773308245,1
Server-3,22,1,6.233503763888875,1
Server-4,22,1,28.977471179592058,0
Server-1,23,1,12.991811682984412,0
Server-2,23,1,12.578282004989376,1
Server-3,23,1,20.25761866230579,0
Server-4,23,1,20.984949840433504,1
